1402314980209217538,ByMobail,1363783719463522305,2021-06-08 17:21:59+00:00,2021-06-08 17:21:59+00:00,"RT @EmiSwap: Hey, Community! 

EmiSwap has successfully finished Pre-seed, Seed and Private rounds The next stage is Launchpad Sale

The...",[],,http://pbs.twimg.com/profile_images/1373822542188744706/D2KprS9L_normal.jpg,,,0,False,81,Mon Feb 22 09:32:45 +0000 2021,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"
1402314981195104257,AsasinX1,1393232806634041344,2021-06-08 17:21:59+00:00,2021-06-08 17:21:59+00:00,"RT @Selda59100235: $ASS WE LOVE YOU #ASS 

 #Travala #Crypto #Australiansafeshepherd #Asstoken #Asscoin #Assfinance $ASS #binancesmartchai...","['ASS', 'Travala', 'Crypto', 'Australiansafeshepherd', 'Asstoken', 'Asscoin', 'Assfinance']",,http://pbs.twimg.com/profile_images/1400456292330659843/_3SLQqtB_normal.jpg,,,0,False,116,Fri May 14 15:53:00 +0000 2021,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
1402314981538877453,luckyriego_0,1377015450781933568,2021-06-08 17:22:00+00:00,2021-06-08 17:22:00+00:00,"RT @flurbnb: $120 to one person in 24 hours

Retweet &amp; vote for $SLTH here https://t.co/TTRkMlMmUM (post proof)

#crypto #cryptocurrency #c...","['crypto', 'cryptocurrency']",,http://pbs.twimg.com/profile_images/1401205130058366980/CQNqY1J7_normal.jpg,,,0,False,62,Tue Mar 30 21:51:02 +0000 2021,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
1402314981731934215,Mehdi19025886,1377163065393770496,2021-06-08 17:22:00+00:00,2021-06-08 17:22:00+00:00,"@niyaidin @defi_sunio @justinsuntron @binance OMG , I am tired of explaining this fact to everyone that #FEG is wha... https://t.co/QKsQ85slQG",['FEG'],,http://pbs.twimg.com/profile_images/1399277974457888771/7kY9D5Pp_normal.jpg,,,0,False,52,Wed Mar 31 07:37:39 +0000 2021,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
1402314984823017475,Pashmak111,1401556231236509705,2021-06-08 17:22:00+00:00,2021-06-08 17:22:00+00:00,"@niyaidin @defi_sunio @justinsuntron @binance Are you kidding me , look at all gorilla  picture you will get your... https://t.co/sYDJTO82Eq",[],,http://pbs.twimg.com/profile_images/1401637621336526850/hx48xaLn_normal.jpg,,,0,False,0,Sun Jun 06 15:07:08 +0000 2021,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
1402314987662684160,ishadowstepz,1082873018,2021-06-08 17:22:01+00:00,2021-06-08 17:22:01+00:00,"RT @IOHKMedia: ""Cardano...is currently the most significant proof of stake #cryptocurrency on the market."" An excellent piece from @NBCNews...",['cryptocurrency'],,http://pbs.twimg.com/profile_images/536975767616634881/vF3_Aqat_normal.jpeg,Cardania,,0,False,395,Sat Jan 12 12:45:43 +0000 2013,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
1402314987905892355,bestws4u,2231914740,2021-06-08 17:22:01+00:00,2021-06-08 17:22:01+00:00,"@niyaidin @defi_sunio @justinsuntron @binance OMG , I am tired of explaining this fact to everyone that #FEG is wha... https://t.co/uOHDR4pfIk",['FEG'],,http://pbs.twimg.com/profile_images/1395105758874939400/fiVgAtIj_normal.jpg,,,0,False,128,Thu Dec 05 19:17:09 +0000 2013,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"
1402314988728029185,TrapMoney_Kobe,829046736056414210,2021-06-08 17:22:01+00:00,2021-06-08 17:22:01+00:00,"Dogecoin hodlers are down near 60% from the All Time High. 
Major pullback across the crypto market.

Don't fall in... https://t.co/NNF2tbhNxj",[],,http://pbs.twimg.com/profile_images/1280213527618297858/dWdac2Mq_normal.jpg,,,0,False,28,Tue Feb 07 19:18:39 +0000 2017,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
1402314990393122821,TherCryptoLark,1402254945685024770,2021-06-08 17:22:02+00:00,2021-06-08 17:22:02+00:00,RT @TheCryptoLark: India NOT banning #crypto!,['crypto'],,http://pbs.twimg.com/profile_images/1402268810502193157/oVF2hNeZ_normal.jpg,"Wellington City, New Zealand",,0,False,0,Tue Jun 08 13:23:47 +0000 2021,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
1402314993073262597,SansiKon,1224531951052304385,2021-06-08 17:22:02+00:00,2021-06-08 17:22:02+00:00,"RT @WSBCryptoNew: 400$ Giveaway! Ends in 12 hours! 
Requirements: Follow me &amp; Retweet our Pinned  Good luck people!  #giveaway #Crypto...","['giveaway', 'Crypto']",,http://pbs.twimg.com/profile_images/1308472818254983169/n4og1n5-_normal.jpg,,,0,False,54,Tue Feb 04 03:15:56 +0000 2020,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
1402314994004369411,JiarulHussain11,1398915118864297985,2021-06-08 17:22:02+00:00,2021-06-08 17:22:02+00:00,"RT @twerk_finance: 100,000,000,000 TWERK Finance Giveaway! The first 10,000 participants will get 10,000,000 TWERK each! Go to https://t.co...",[],,http://pbs.twimg.com/profile_images/1398915270522015748/yih1KyVR_normal.jpg,,,0,False,4,Sun May 30 08:12:21 +0000 2021,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
1402314998291050500,maxm_profit,1291449051460677632,2021-06-08 17:22:04+00:00,2021-06-08 17:22:04+00:00,"RT @Bidoenk2: @cryptokenspace @safemooncash Come on guys
This is Amazing 
@Andan140198 @Gandok12153401
@Namming6 @Pemudabapet1

@safemo...",[],,http://pbs.twimg.com/profile_images/1291449670892363782/L8sSpVDb_normal.jpg,New Delhi,,0,False,1092,Thu Aug 06 19:01:00 +0000 2020,,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">u_learn_u_earn</a>"
1402314998152634372,dadejecova,1215378035278479360,2021-06-08 17:22:03+00:00,2021-06-08 17:22:03+00:00,"
$TONE #nfttone  #BSC #Binance #Crypto #Cryptocurrency #HiddenGems #CryptoGems #NewCoins https://t.co/adxcxaRYxg","['nfttone', 'BSC', 'Binance', 'Crypto', 'Cryptocurrency', 'HiddenGems', 'CryptoGems', 'NewCoins']",,http://pbs.twimg.com/profile_images/1362493167136894977/NCDfRa8j_normal.jpg,,,0,False,30,Thu Jan 09 21:01:28 +0000 2020,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"
1402314998932721668,cardano_journal,1326472139394912256,2021-06-08 17:22:04+00:00,2021-06-08 17:22:04+00:00,"RT @IOHKMedia: ""Cardano...is currently the most significant proof of stake #cryptocurrency on the market."" An excellent piece from @NBCNews...",['cryptocurrency'],,http://pbs.twimg.com/profile_images/1326473328417251331/Om-hTaex_normal.jpg,,,0,False,1818,Wed Nov 11 10:30:05 +0000 2020,,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">cardanojournal_com</a>"
1402315001323573249,TUNCAYSARGIN3,1357491741406994433,2021-06-08 17:22:04+00:00,2021-06-08 17:22:04+00:00,RT @ChainKoho: A strategic view of KHC  - the next-generation inclusive high-performance privacy financial public chain based on side-chain...,[],,http://pbs.twimg.com/profile_images/1371918818596032522/6UUYstfD_normal.jpg,,,0,False,53,Fri Feb 05 00:50:40 +0000 2021,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"
1402315002141364228,Mehdi19025886,1377163065393770496,2021-06-08 17:22:04+00:00,2021-06-08 17:22:04+00:00,"@niyaidin @defi_sunio @justinsuntron @binance OMG , I am tired of explaining this fact to everyone that #FEG is wha... https://t.co/wvsIyPRZ67",['FEG'],,http://pbs.twimg.com/profile_images/1399277974457888771/7kY9D5Pp_normal.jpg,,,0,False,52,Wed Mar 31 07:37:39 +0000 2021,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
1402315003676422145,sathees75037639,1322546350764994567,2021-06-08 17:22:05+00:00,2021-06-08 17:22:05+00:00,"RT @CoinMarketCap: El Salvador to Make Bitcoin Legal Tender 

#CoinMarketCap #Crypto #Cryptocurrency #Bitcoin #Altcoin #DeFi #Dogecoin #E...","['CoinMarketCap', 'Crypto', 'Cryptocurrency', 'Bitcoin', 'Altcoin', 'DeFi', 'Dogecoin']",,http://pbs.twimg.com/profile_images/1322546662523297795/o6hG5Ee7_normal.jpg,,,0,False,2,Sat Oct 31 14:30:08 +0000 2020,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
1402315004292911104,luckypotato1018,1276445168279961600,2021-06-08 17:22:05+00:00,2021-06-08 17:22:05+00:00,"RT @WSBCryptoNew: 400$ Giveaway! Ends in 12 hours! 
Requirements: Follow me &amp; Retweet our Pinned  Good luck people!  #giveaway #Crypto...","['giveaway', 'Crypto']",,http://pbs.twimg.com/profile_images/1310909595267678208/9Ij-hXwT_normal.jpg,,,0,False,439,Fri Jun 26 09:20:48 +0000 2020,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
1402315005605810180,leetmeewiin,1380320065787072517,2021-06-08 17:22:05+00:00,2021-06-08 17:22:05+00:00,"RT @WSBCryptoNew: 400$ Giveaway! Ends in 12 hours! 
Requirements: Follow me &amp; Retweet our Pinned  Good luck people!  #giveaway #Crypto...","['giveaway', 'Crypto']",,http://pbs.twimg.com/profile_images/1402257117759766529/XaOtnWkN_normal.jpg,,,0,False,70,Fri Apr 09 00:42:14 +0000 2021,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
